direction,video_id,start_time,end_time,start_idx,motion
stop→lick,stop_57,0.26666666666666666,0.7666666666666667,8,0.0012020909004167976
stop→lick,stop_126,0.0,0.5,0,0.0013093180639093208
stop→lick,stop_57,0.0,0.5,0,0.0015199222508601549
stop→lick,stop_126,0.26666666666666666,0.7666666666666667,8,0.001606401769593599
stop→lick,stop_146,0.8,1.3,24,0.001609776213802207
stop→lick,stop_57,0.5333333333333333,1.0333333333333334,16,0.0017278855516810877
stop→lick,stop_146,0.5333333333333333,1.0333333333333334,16,0.0018035022950009146
stop→lick,stop_57,1.0666666666666667,1.5666666666666667,32,0.0018712733526939714
stop→lick,stop_146,0.0,0.5,0,0.0020994262818651733
stop→lick,stop_57,0.8,1.3,24,0.0021739528853063207
stop→lick,stop_146,1.0666666666666667,1.5666666666666667,32,0.0022354426735258924
stop→lick,stop_146,0.26666666666666666,0.7666666666666667,8,0.0022514686858061427
stop→lick,stop_133,0.26666666666666666,0.7666666666666667,8,0.002328915894222839
stop→lick,stop_133,0.0,0.5,0,0.00234616940507455
stop→lick,stop_146,1.3333333333333333,1.8333333333333333,40,0.0024541005632083574
stop→lick,stop_133,0.5333333333333333,1.0333333333333334,16,0.0028774764613155347
lick→stop,lick_69,3.2,3.7,96,0.003590131722276102
lick→stop,lick_104,4.266666666666667,4.766666666666667,128,0.004509161686606801
lick→stop,lick_104,4.533333333333333,5.033333333333333,136,0.004558112825115469
lick→stop,lick_104,4.8,5.3,144,0.006038736950711762
lick→stop,lick_104,5.066666666666666,5.566666666666666,152,0.008472614598254435
