direction,video_id,start_time,end_time,start_idx,motion
stop→lick,stop_32,0.26666666666666666,0.7666666666666667,8,0.0012911343538792174
stop→lick,stop_32,0.8,1.3,24,0.0013972288885135819
stop→lick,stop_32,1.0666666666666667,1.5666666666666667,32,0.0014737611756571924
stop→lick,stop_32,0.5333333333333333,1.0333333333333334,16,0.0015292179466182346
stop→lick,stop_126,0.0,0.5,0,0.0015310704621665579
stop→lick,stop_32,0.0,0.5,0,0.0017307475602617907
stop→lick,stop_30,0.5333333333333333,1.0333333333333334,16,0.0018204368065255611
stop→lick,stop_126,0.26666666666666666,0.7666666666666667,8,0.0019228975976431722
stop→lick,stop_30,0.8,1.3,24,0.0021148230106293542
stop→lick,stop_133,0.26666666666666666,0.7666666666666667,8,0.002511448903539554
stop→lick,stop_141,0.26666666666666666,0.7666666666666667,8,0.0030093697034258597
stop→lick,stop_133,0.5333333333333333,1.0333333333333334,16,0.003040974195689253
stop→lick,stop_30,0.26666666666666666,0.7666666666666667,8,0.0032603557586490476
stop→lick,stop_141,0.0,0.5,0,0.005507896191713772
stop→lick,stop_30,0.0,0.5,0,0.005554218482429829
stop→lick,stop_141,0.5333333333333333,1.0333333333333334,16,0.006019015046245856
