direction,video_id,start_time,end_time,start_idx,motion
stop→lick,stop_32,0.26666666666666666,0.7666666666666667,8,0.001286915469220732
stop→lick,stop_57,0.26666666666666666,0.7666666666666667,8,0.0012936164898995836
stop→lick,stop_32,0.8,1.3,24,0.0013147717444958928
stop→lick,stop_32,1.0666666666666667,1.5666666666666667,32,0.001417525007027801
stop→lick,stop_32,0.5333333333333333,1.0333333333333334,16,0.0014294690160001607
stop→lick,stop_126,0.0,0.5,0,0.0014430731920005212
stop→lick,stop_32,0.0,0.5,0,0.0016284250885424331
stop→lick,stop_57,0.0,0.5,0,0.0017156004576936528
stop→lick,stop_126,0.26666666666666666,0.7666666666666667,8,0.001757015280789227
stop→lick,stop_146,0.8,1.3,24,0.0017725785157635243
stop→lick,stop_57,0.5333333333333333,1.0333333333333334,16,0.001852074861949629
stop→lick,stop_146,0.5333333333333333,1.0333333333333334,16,0.0019109129156549911
stop→lick,stop_57,1.0666666666666667,1.5666666666666667,32,0.0019897705914975806
stop→lick,stop_57,0.8,1.3,24,0.0023305494080745706
stop→lick,stop_146,0.0,0.5,0,0.002348231510308054
stop→lick,stop_146,1.0666666666666667,1.5666666666666667,32,0.002406720137485611
stop→lick,stop_133,0.26666666666666666,0.7666666666666667,8,0.0024068857336028617
stop→lick,stop_146,0.26666666666666666,0.7666666666666667,8,0.0024098351164850143
stop→lick,stop_133,0.0,0.5,0,0.0024214395106788547
stop→lick,stop_146,1.3333333333333333,1.8333333333333333,40,0.0025871762639661376
stop→lick,stop_133,0.5333333333333333,1.0333333333333334,16,0.002940048601253105
lick→stop,lick_104,4.533333333333333,5.033333333333333,136,0.004596922894772499
lick→stop,lick_104,4.8,5.3,144,0.006372509067970116
