model,behavior,video_name,frames,frames_with_cat,frames_without_cat,mean_confidence,std_confidence,mean_jitter_px,std_jitter_px,p95_jitter_px,max_jitter_px,missing_ratio,nose_missing_ratio,paw_missing_ratio,tail_missing_ratio
old,shake,7月7日 (5)(1).mp4,105,105,0,0.9961,0.0035,3.923,9.290,16.756,94.402,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5)(2).mp4,99,99,0,0.9972,0.0028,6.208,15.908,24.309,181.095,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5)(3).mp4,102,102,0,0.9734,0.0202,5.560,10.194,22.144,106.033,0.0000,0.0000,0.0000,0.3105
old,shake,7月7日 (5)(4).mp4,110,110,0,0.9953,0.0031,4.925,12.031,17.770,152.561,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5)(5).mp4,108,108,0,0.9960,0.0034,4.291,7.377,18.923,70.337,0.0000,0.0000,0.0000,0.0000
old,shake,7月7日 (5).mp4,116,116,0,0.9954,0.0031,4.727,11.749,17.228,152.561,0.0000,0.0000,0.0000,0.0000
old,stop,7月7日 (8)(2).mp4,50,50,0,0.9914,0.0079,5.041,6.408,16.904,60.296,0.0000,0.9600,0.0000,0.0000
old,stop,7月7日 (8)(5).mp4,307,307,0,0.9883,0.0095,3.826,4.298,11.748,63.183,0.0000,0.0000,0.0000,0.0000
old,stop,7月7日 (8).mp4,123,123,0,0.9862,0.0121,6.455,9.287,20.941,179.193,0.0000,0.0894,0.0000,0.0000
old,stop,Desktop 2026.07.16 - 19.06.58.15.mp4,206,194,12,0.9850,0.0289,1.266,1.562,4.436,12.596,0.0583,0.0103,0.0000,0.0000
new,walk,7月7日 (8)(1).mp4,126,126,0,0.9830,0.0130,10.115,8.978,27.341,73.347,0.0000,0.0000,0.0000,0.0000
new,walk,7月7日 (8)(3).mp4,200,200,0,0.9167,0.0671,12.133,13.463,36.129,150.289,0.0000,0.1350,0.0387,0.1683
new,walk,7月7日 (8).mp4,94,94,0,0.8769,0.0653,20.919,16.866,49.515,190.488,0.0000,0.0000,0.0691,0.1312
new,lick,7月3日(1).mp4,135,135,0,0.9912,0.0008,2.319,3.249,8.495,27.113,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(2).mp4,156,156,0,0.9977,0.0005,2.455,3.422,9.832,33.353,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(3).mp4,121,121,0,0.9995,0.0001,2.776,3.325,10.101,26.735,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日(4).mp4,147,147,0,0.9882,0.0020,2.015,2.606,6.854,29.028,0.0000,0.0000,0.0000,0.0000
new,lick,7月3日.mp4,139,139,0,0.9786,0.0026,3.097,3.625,10.901,26.942,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(1).mp4,155,155,0,0.9724,0.0173,6.710,10.067,24.036,105.659,0.0000,0.0000,0.0000,0.2581
new,scratch,7月3日 (2)(2).mp4,109,109,0,0.9807,0.0081,6.682,12.122,25.535,181.491,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(3).mp4,154,154,0,0.9966,0.0019,5.674,9.028,22.665,100.744,0.0000,0.0000,0.0000,0.0000
new,scratch,7月3日 (2)(4).mp4,142,142,0,0.9665,0.0178,4.958,10.533,19.522,221.500,0.0000,0.0000,0.0000,0.0493
new,scratch,7月3日 (2).mp4,177,177,0,0.9951,0.0022,5.628,9.076,18.873,197.011,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(1).mp4,105,105,0,0.9962,0.0035,4.515,10.843,18.443,109.209,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(2).mp4,99,99,0,0.9938,0.0055,5.789,15.058,21.592,196.626,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(3).mp4,102,102,0,0.9604,0.0242,6.539,12.131,24.035,151.502,0.0000,0.0000,0.0000,0.3105
new,shake,7月7日 (5)(4).mp4,110,110,0,0.9958,0.0020,4.656,11.064,18.042,139.293,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5)(5).mp4,108,108,0,0.9963,0.0040,4.505,8.220,18.353,104.492,0.0000,0.0000,0.0000,0.0000
new,shake,7月7日 (5).mp4,116,116,0,0.9960,0.0021,4.468,10.808,17.461,139.293,0.0000,0.0000,0.0000,0.0000
new,stop,7月7日 (8)(2).mp4,50,50,0,0.9696,0.0178,2.833,2.861,8.777,21.115,0.0000,0.6800,0.0000,0.0000
new,stop,7月7日 (8)(5).mp4,307,307,0,0.9869,0.0132,5.365,13.917,16.196,225.660,0.0000,0.0000,0.0000,0.0000
new,stop,7月7日 (8).mp4,123,123,0,0.9834,0.0191,7.002,10.710,23.020,252.649,0.0000,0.0650,0.0000,0.0000
new,stop,Desktop 2026.07.16 - 19.06.58.15.mp4,206,202,4,0.9904,0.0159,1.455,2.475,4.805,39.835,0.0194,0.0000,0.0000,0.0000
