direction,video_id,start_time,end_time,start_idx,motion
stop→lick,stop_32,0.8,1.3,24,0.0013636239816222746
stop→lick,stop_156,0.5333333333333333,1.0333333333333334,16,0.001472484290198212
stop→lick,stop_156,0.26666666666666666,0.7666666666666667,8,0.0014894126849758099
stop→lick,stop_32,0.5333333333333333,1.0333333333333334,16,0.0014928171141339762
stop→lick,stop_126,0.0,0.5,0,0.0015338898246649558
stop→lick,stop_126,0.26666666666666666,0.7666666666666667,8,0.0018701837579165085
stop→lick,stop_156,1.0666666666666667,1.5666666666666667,32,0.002266838828888523
stop→lick,stop_30,0.5333333333333333,1.0333333333333334,16,0.0023887270986281766
stop→lick,stop_133,0.26666666666666666,0.7666666666666667,8,0.0024626653160190783
stop→lick,stop_133,0.0,0.5,0,0.0024804323961962146
stop→lick,stop_30,0.8,1.3,24,0.002711000864339993
stop→lick,stop_133,0.5333333333333333,1.0333333333333334,16,0.0029826507891660974
stop→lick,stop_141,0.26666666666666666,0.7666666666666667,8,0.0037759022668782736
stop→lick,stop_30,0.26666666666666666,0.7666666666666667,8,0.004189172880816092
lick→stop,lick_104,4.533333333333333,5.033333333333333,136,0.00463050667438757
stop→lick,stop_141,0.0,0.5,0,0.005273505745287753
stop→lick,stop_30,0.0,0.5,0,0.005954427270972704
stop→lick,stop_141,0.5333333333333333,1.0333333333333334,16,0.007160948159579621
