direction,video_id,start_time,end_time,start_idx,motion
stop→lick,stop_126,0.0,0.5,0,0.0015310704621665579
stop→lick,stop_98,0.5333333333333333,1.0333333333333334,16,0.0018204368065255611
stop→lick,stop_126,0.26666666666666666,0.7666666666666667,8,0.0019228975976431722
stop→lick,stop_98,0.8,1.3,24,0.0021184252568732173
stop→lick,stop_98,1.0666666666666667,1.5666666666666667,32,0.002580429848963885
stop→lick,stop_98,1.3333333333333333,1.8333333333333333,40,0.0026406052410932104
stop→lick,stop_98,0.26666666666666666,0.7666666666666667,8,0.0032603557586490476
lick→stop,lick_46,3.466666666666667,3.966666666666667,104,0.0036814551120172264
lick→stop,lick_46,5.866666666666666,6.366666666666666,176,0.004187883475386078
lick→stop,lick_46,5.066666666666666,5.566666666666666,152,0.004691737166526067
lick→stop,lick_46,4.0,4.5,120,0.004754720873741411
stop→lick,stop_98,0.0,0.5,0,0.004844090685641482
lick→stop,lick_46,3.7333333333333334,4.233333333333333,112,0.004845085446799765
lick→stop,lick_46,4.8,5.3,144,0.0050903473940161715
lick→stop,lick_46,4.266666666666667,4.766666666666667,128,0.005214985873027461
lick→stop,lick_46,5.6,6.1,168,0.0053735942361808784
lick→stop,lick_46,4.533333333333333,5.033333333333333,136,0.005688730881762479
lick→stop,lick_46,2.933333333333333,3.433333333333333,88,0.006141915448236328
