direction,video_id,start_time,end_time,start_idx,motion
stop→lick,stop_79,0.8,1.3,24,0.0009601569446879575
stop→lick,stop_79,0.5333333333333333,1.0333333333333334,16,0.0009875146522617475
stop→lick,stop_79,0.26666666666666666,0.7666666666666667,8,0.0011402905057847448
stop→lick,stop_79,0.0,0.5,0,0.0012611157530914526
stop→lick,stop_126,0.0,0.5,0,0.0015310704621665579
stop→lick,stop_144,0.5333333333333333,1.0333333333333334,16,0.0016235990463846902
stop→lick,stop_144,0.26666666666666666,0.7666666666666667,8,0.001730546378466844
stop→lick,stop_162,1.3333333333333333,1.8333333333333333,40,0.0017820677087463737
stop→lick,stop_162,1.0666666666666667,1.5666666666666667,32,0.0018139849754727213
stop→lick,stop_98,0.5333333333333333,1.0333333333333334,16,0.0018204368065255611
stop→lick,stop_126,0.26666666666666666,0.7666666666666667,8,0.0019228975976431722
stop→lick,stop_147,0.8,1.3,24,0.001938475459349683
stop→lick,stop_144,0.8,1.3,24,0.001954717428893116
stop→lick,stop_144,0.0,0.5,0,0.00204318037272085
stop→lick,stop_147,0.5333333333333333,1.0333333333333334,16,0.002065818173250458
stop→lick,stop_98,0.8,1.3,24,0.0021184252568732173
stop→lick,stop_144,1.0666666666666667,1.5666666666666667,32,0.002253600535813481
stop→lick,stop_79,1.0666666666666667,1.5666666666666667,32,0.002511496230983317
stop→lick,stop_98,1.0666666666666667,1.5666666666666667,32,0.002580429848963885
stop→lick,stop_98,1.3333333333333333,1.8333333333333333,40,0.0026406052410932104
stop→lick,stop_147,0.26666666666666666,0.7666666666666667,8,0.0028893770862541937
stop→lick,stop_144,1.3333333333333333,1.8333333333333333,40,0.003127431472566035
stop→lick,stop_98,0.26666666666666666,0.7666666666666667,8,0.0032603557586490476
stop→lick,stop_162,0.8,1.3,24,0.0036090191390694905
lick→stop,lick_31,1.6,2.1,48,0.004213302997222334
stop→lick,stop_98,0.0,0.5,0,0.004844090685641482
stop→lick,stop_147,0.0,0.5,0,0.005425179883209883
stop→lick,stop_162,0.26666666666666666,0.7666666666666667,8,0.005748683274775349
stop→lick,stop_144,1.6,2.1,48,0.007051654443914075
stop→lick,stop_162,0.5333333333333333,1.0333333333333334,16,0.007253358112329787
stop→lick,stop_162,0.0,0.5,0,0.0079468175584383
stop→lick,stop_73,6.933333333333334,7.433333333333334,208,0.010407448755799954
lick→stop,lick_7,1.8666666666666667,2.3666666666666667,56,0.011133487200708168
stop→lick,stop_73,7.2,7.7,216,0.019676261508134552
stop→lick,stop_73,6.666666666666667,7.166666666666667,200,0.022231996441705922
